State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,3300,3500,3500
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6000,6500,6500
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,2500,2500,2500
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1000,1200,1200
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6000,6600,6600
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,3500,3800,3800
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,2200,2500,2500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,2200,2500,2500
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1000,1500,1500
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2000,2600,2600
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,1400,1800,1800
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,2000,2400,2400
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,5000,5600,5600
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Lemon,Lemon,Local,29/07/2025,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,6000,6000,6000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,2000,2000,2000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Banana,Besrai,Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,5000,7000,7000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,6000,6000,6000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Lemon,Lemon,Local,29/07/2025,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2500,3500,3500
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,2500,2500,2500
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,5500,5500,5500
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Kancheepuram,Nazerethpet,Paddy(Dhan)(Common),Other,Local,29/07/2025,1800,2000,1900
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1600,2000,2000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,2000,3000,3000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Tomato,Deshi,Local,29/07/2025,4000,4400,4400
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Lime,Lime,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Karur,"Pallapatti (Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,2400,3000,3000
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1600,2000,2000
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,3200,4000,4000
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6500,7500,7500
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,7200,8000,8000
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2400,3000,3000
"Tamil Nadu",Karur,"Velayuthampalayam(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2400,3000,3000
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Krishnagiri,"Avallapalli(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Krishnagiri,"Denkanikottai(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,29/07/2025,15000,18000,18000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Krishnagiri,"Hosur(Uzhavar Sandhai )",Tomato,Deshi,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2000,2400,2400
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,8000,8500,8500
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6000,6400,6400
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,1600,2000,2000
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Garlic,Average,Local,29/07/2025,11000,12000,12000
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,2000,2400,2400
"Tamil Nadu",Krishnagiri,"Krishnagiri(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,29/07/2025,2600,3000,3000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,29/07/2025,5000,5500,5500
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Lemon,Lemon,Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3600,4500,4500
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Pineapple,"Pine Apple",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,1400,1600,1600
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )",Thondekai,Thondekai,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Madurai,"Chokkikulam(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,29/07/2025,8000,9000,9000
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1400,1600,1600
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,1400,1600,1600
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2000,2400,2400
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,4000,6500,6500
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Garlic,Average,Local,29/07/2025,18000,20000,20000
"Tamil Nadu",Madurai,"Palanganatham(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,2400,3000,3000
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Madurai,Usilampatty,"Cluster beans","Cluster Beans",Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Madurai,Usilampatty,"Indian Beans (Seam)","Indian Beans (Seam)",Local,29/07/2025,5000,5500,5500
"Tamil Nadu",Madurai,Usilampatty,Mint(Pudina),Mint(Pudina),Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,5000,7000,7000
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,2500,2500,2500
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6000,6500,6500
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2000,3000,3000
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2500,2500,2500
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,3500,3500,3500
"Tamil Nadu",Nagapattinam,"Nagapattinam(Uzhavar Sandhai )",Tomato,Deshi,Local,29/07/2025,4000,4800,4800
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,4000,4400,4400
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Nagapattinam,"Sirkali(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6500,7500,7500
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6400,6800,6800
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1700,2000,2000
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3200,3600,3600
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,4400,4800,4800
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,2600,3000,3000
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Chili Red",Bold,Local,29/07/2025,15000,18000,18000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,2500,2800,2800
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,7000,7500,7500
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Maize,"Deshi Red",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,3000,3200,3200
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Pineapple,"Pine Apple",Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,3000,3200,3200
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Water Melon","Water Melon",Local,29/07/2025,1200,1400,1400
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1600,1800,1800
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,3200,3400,3400
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,3200,3400,3400
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,2500,3500,3500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,2600,3200,3200
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Fig(Anjura/Anjeer),Anjura,Local,29/07/2025,15000,18000,18000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Namakkal,Tiruchengode,Beans,"Beans (Whole)",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Namakkal,Tiruchengode,"Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Namakkal,Tiruchengode,Capsicum,Capsicum,Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Namakkal,Tiruchengode,"Chow Chow","Chow Chow",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Namakkal,Tiruchengode,"Green Chilli","Green Chilly",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Namakkal,Tiruchengode,Guava,"Guava Alahabad",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Namakkal,Tiruchengode,"Karbuja(Musk Melon)",Karbhuja,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Namakkal,Tiruchengode,Mashrooms,Mashrooms,Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Namakkal,Tiruchengode,Papaya,Papaya,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,8000,8000,8000
